tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt1185834	movie	Star Wars: The Clone Wars	Star Wars: The Clone Wars	0.0	2008.0		98	Action,Adventure,Animation
tt0790628	movie	The Incredible Burt Wonderstone	The Incredible Burt Wonderstone	0.0	2013.0		100	Comedy
tt2452244	movie	Isn't It Romantic	Isn't It Romantic	0.0	2019.0		89	Comedy,Fantasy,Musical
tt2372222	movie	Kick	Kick	0.0	2014.0		146	Action,Comedy,Crime
tt7766378	movie	The Electric State	The Electric State	0.0	2025.0		125	Action,Adventure,Comedy
tt2387499	movie	Keeping Up with the Joneses	Keeping Up with the Joneses	0.0	2016.0		105	Action,Comedy
tt0421054	movie	Domino	Domino	0.0	2005.0		127	Action,Biography,Crime
tt0450314	movie	Punisher: War Zone	Punisher: War Zone	0.0	2008.0		103	Action,Crime,Drama
tt3272066	movie	Reminiscence	Reminiscence	0.0	2021.0		116	Mystery,Romance,Sci-Fi
tt0111438	movie	Timecop	Timecop	0.0	1994.0		99	Action,Crime,Sci-Fi
tt2869728	movie	Ride Along 2	Ride Along 2	0.0	2016.0		102	Action,Comedy,Crime
tt0431021	movie	The Possession	The Possession	0.0	2012.0		92	Horror,Mystery,Thriller
tt0266489	movie	Duplex	Duplex	0.0	2003.0		89	Comedy
tt0377981	movie	Gnomeo & Juliet	Gnomeo & Juliet	0.0	2011.0		84	Adventure,Animation,Comedy
tt21191806	movie	Back in Action	Back in Action	0.0	2025.0		114	Action,Comedy
tt0881320	movie	Sanctum	Sanctum	0.0	2011.0		108	Action,Adventure,Drama
tt1086064	movie	Bill & Ted Face the Music	Bill & Ted Face the Music	0.0	2020.0		91	Adventure,Comedy,Music
tt0120434	movie	Vegas Vacation	Vegas Vacation	0.0	1997.0		93	Comedy
tt1068242	movie	Footloose	Footloose	0.0	2011.0		113	Comedy,Drama,Music
tt0887261	movie	Hellraiser	Hellraiser	0.0	2022.0		121	Horror,Mystery,Thriller
tt0116277	movie	The Fan	The Fan	0.0	1996.0		116	Action,Drama,Sport
tt0105104	movie	Passenger 57	Passenger 57	0.0	1992.0		84	Action,Crime,Thriller
tt0806203	movie	Carriers	Carriers	0.0	2009.0		84	Adventure,Drama,Horror
tt11851548	movie	Orphan: First Kill	Orphan: First Kill	0.0	2022.0		99	Crime,Drama,Horror
tt3427252	movie	The Boogeyman	The Boogeyman	0.0	2023.0		98	Horror,Mystery,Thriller
tt1190080	movie	2012	2012	0.0	2009.0		158	Action,Adventure,Sci-Fi
tt1951261	movie	The Hangover Part III	The Hangover Part III	0.0	2013.0		100	Comedy,Crime
tt0800320	movie	Clash of the Titans	Clash of the Titans	0.0	2010.0		106	Action,Adventure,Fantasy
tt1959490	movie	Noah	Noah	0.0	2014.0		138	Action,Adventure,Drama
tt1440129	movie	Battleship	Battleship	0.0	2012.0		131	Action,Adventure,Sci-Fi
tt2184339	movie	The Purge	The Purge	0.0	2013.0		85	Horror,Sci-Fi,Thriller
tt0146316	movie	Lara Croft: Tomb Raider	Lara Croft: Tomb Raider	0.0	2001.0		100	Action,Adventure,Fantasy
tt1291150	movie	Teenage Mutant Ninja Turtles	Teenage Mutant Ninja Turtles	0.0	2014.0		101	Action,Adventure,Comedy
tt0359013	movie	Blade: Trinity	Blade: Trinity	0.0	2004.0		113	Action,Horror,Sci-Fi
tt0993840	movie	Army of the Dead	Army of the Dead	0.0	2021.0		148	Action,Adventure,Crime
tt0295701	movie	xXx	xXx	0.0	2002.0		124	Action,Adventure,Drama
tt0311429	movie	The League of Extraordinary Gentlemen	The League of Extraordinary Gentlemen	0.0	2003.0		110	Action,Adventure,Fantasy
tt1220634	movie	Resident Evil: Afterlife	Resident Evil: Afterlife	0.0	2010.0		96	Action,Horror,Sci-Fi
tt10954652	movie	Old	Old	0.0	2021.0		108	Drama,Horror,Mystery
tt0119345	movie	I Know What You Did Last Summer	I Know What You Did Last Summer	0.0	1997.0		101	Horror,Mystery
tt0990407	movie	The Green Hornet	The Green Hornet	0.0	2011.0		119	Action,Comedy,Crime
tt4566758	movie	Mulan	Mulan	0.0	2020.0		115	Action,Adventure,Drama
tt12844910	movie	Pathaan	Pathaan	0.0	2023.0		146	Action,Adventure,Thriller
tt0280590	movie	Mr. Deeds	Mr. Deeds	0.0	2002.0		96	Comedy,Romance
tt1939659	movie	Carrie	Carrie	0.0	2013.0		100	Drama,Horror,Thriller
tt26753003	movie	Trap	Trap	0.0	2024.0		105	Crime,Horror,Mystery
tt0095956	movie	Rambo III	Rambo III	0.0	1988.0		102	Action,Adventure,Thriller
tt1132626	movie	Saw V	Saw V	0.0	2008.0		92	Horror,Thriller
tt0452594	movie	The Break-Up	The Break-Up	0.0	2006.0		106	Comedy,Drama,Romance
tt1538403	movie	The Mortal Instruments: City of Bones	The Mortal Instruments: City of Bones	0.0	2013.0		130	Action,Adventure,Fantasy
tt5758778	movie	Skyscraper	Skyscraper	0.0	2018.0		102	Action,Adventure,Thriller
tt0373051	movie	Journey to the Center of the Earth	Journey to the Center of the Earth	0.0	2008.0		93	Action,Adventure,Family
tt1389072	movie	Downsizing	Downsizing	0.0	2017.0		135	Drama,Fantasy,Sci-Fi
tt0113855	movie	Mortal Kombat	Mortal Kombat	0.0	1995.0		101	Action,Adventure,Fantasy
tt0817230	movie	Valentine's Day	Valentine's Day	0.0	2010.0		125	Comedy,Romance
tt0200550	movie	Coyote Ugly	Coyote Ugly	0.0	2000.0		100	Comedy,Drama,Music
tt0116705	movie	Jingle All the Way	Jingle All the Way	0.0	1996.0		89	Adventure,Comedy,Family
tt0348836	movie	Gothika	Gothika	0.0	2003.0		98	Horror,Mystery,Thriller
tt0277371	movie	Not Another Teen Movie	Not Another Teen Movie	0.0	2001.0		89	Comedy
tt0115433	movie	101 Dalmatians	101 Dalmatians	0.0	1996.0		103	Adventure,Comedy,Crime
tt1517260	movie	The Host	The Host	0.0	2013.0		125	Action,Adventure,Drama
tt0146675	movie	End of Days	End of Days	0.0	1999.0		122	Action,Fantasy,Horror
tt1017460	movie	Splice	Splice	0.0	2009.0		104	Horror,Sci-Fi
tt1778304	movie	Paranormal Activity 3	Paranormal Activity 3	0.0	2011.0		83	Horror,Mystery,Thriller
tt0821640	movie	Ghosts of Girlfriends Past	Ghosts of Girlfriends Past	0.0	2009.0		100	Comedy,Fantasy,Romance
tt0100502	movie	RoboCop 2	RoboCop 2	0.0	1990.0		117	Action,Crime,Sci-Fi
tt1506999	movie	Haywire	Haywire	0.0	2011.0		93	Action,Drama,Thriller
tt0077766	movie	Jaws 2	Jaws 2	0.0	1978.0		116	Adventure,Horror,Thriller
tt0839980	movie	Semi-Pro	Semi-Pro	0.0	2008.0		91	Comedy,Sport
tt0120694	movie	Halloween H20: 20 Years Later	Halloween H20: 20 Years Later	0.0	1998.0		86	Horror,Thriller
tt3717252	movie	Underworld: Blood Wars	Underworld: Blood Wars	0.0	2016.0		91	Action,Crime,Drama
tt1321511	movie	Oldboy	Oldboy	0.0	2013.0		104	Action,Drama,Mystery
tt0090859	movie	Cobra	Cobra	0.0	1986.0		87	Action,Crime,Thriller
tt0080453	movie	The Blue Lagoon	The Blue Lagoon	0.0	1980.0		104	Adventure,Drama,Romance
tt9531772	movie	Sooryavanshi	Sooryavanshi	0.0	2021.0		145	Action,Crime,Drama
tt0420294	movie	The Texas Chainsaw Massacre: The Beginning	The Texas Chainsaw Massacre: The Beginning	0.0	2006.0		91	Horror
tt1711425	movie	21 & Over	21 & Over	0.0	2013.0		93	Comedy
tt0866439	movie	Made of Honor	Made of Honor	0.0	2008.0		101	Comedy,Romance
tt4765284	movie	Pitch Perfect 3	Pitch Perfect 3	0.0	2017.0		93	Comedy,Music
tt15326988	movie	Ghosted	Ghosted	0.0	2023.0		116	Action,Adventure,Comedy
tt2106361	movie	Into the Storm	Into the Storm	0.0	2014.0		89	Action,Adventure,Drama
tt2105044	movie	V/H/S	V/H/S	0.0	2012.0		116	Horror,Mystery,Thriller
tt0073650	movie	Salò, or the 120 Days of Sodom	Salò o le 120 giornate di Sodoma	0.0	1975.0		117	Drama
tt0356618	movie	The Forgotten	The Forgotten	0.0	2004.0		91	Drama,Mystery,Sci-Fi
tt0286788	movie	What a Girl Wants	What a Girl Wants	0.0	2003.0		105	Comedy,Drama,Family
tt0499097	movie	Without Remorse	Without Remorse	0.0	2021.0		109	Action,Drama,Thriller
tt0139414	movie	Lake Placid	Lake Placid	0.0	1999.0		82	Action,Comedy,Horror
tt0304669	movie	The Santa Clause 2	The Santa Clause 2	0.0	2002.0		104	Comedy,Family,Fantasy
tt0492044	movie	The Haunting in Connecticut	The Haunting in Connecticut	0.0	2009.0		92	Drama,Horror,Mystery
tt1197628	movie	Observe and Report	Observe and Report	0.0	2009.0		86	Action,Comedy,Crime
tt0491152	movie	Something Borrowed	Something Borrowed	0.0	2011.0		112	Comedy,Drama,Romance
tt0116669	movie	Jack	Jack	0.0	1996.0		113	Comedy,Drama,Fantasy
tt0078935	movie	Cannibal Holocaust	Cannibal Holocaust	0.0	1980.0		95	Adventure,Horror
tt30057084	movie	Babygirl	Babygirl	0.0	2024.0		114	Drama,Romance,Thriller
tt11671006	movie	The Man from Toronto	The Man from Toronto	0.0	2022.0		110	Action,Adventure,Comedy
tt2461150	movie	Masterminds	Masterminds	0.0	2015.0		95	Biography,Comedy,Crime
tt3203616	movie	The Cobbler	The Cobbler	0.0	2014.0		99	Comedy,Drama,Fantasy
tt0093692	movie	Over the Top	Over the Top	0.0	1987.0		93	Action,Drama,Sport
tt1374989	movie	Pride and Prejudice and Zombies	Pride and Prejudice and Zombies	0.0	2016.0		108	Action,Comedy,Fantasy
tt0095271	movie	Halloween 4: The Return of Michael Myers	Halloween 4: The Return of Michael Myers	0.0	1988.0		88	Horror,Thriller
tt0089822	movie	Police Academy 2: Their First Assignment	Police Academy 2: Their First Assignment	0.0	1985.0		87	Comedy
tt0408345	movie	Firewall	Firewall	0.0	2006.0		105	Crime,Thriller
tt3201640	movie	Extinction	Extinction	0.0	2018.0		95	Action,Drama,Sci-Fi
tt0374102	movie	Open Water	Open Water	0.0	2003.0		79	Adventure,Drama,Horror
tt11024272	movie	The Babysitter: Killer Queen	The Babysitter: Killer Queen	0.0	2020.0		101	Comedy,Horror
tt0338466	movie	Stuck on You	Stuck on You	0.0	2003.0		118	Comedy
tt23137390	movie	Immaculate	Immaculate	0.0	2024.0		89	Horror,Thriller
tt0364751	movie	Without a Paddle	Without a Paddle	0.0	2004.0		95	Adventure,Comedy,Mystery
tt11116912	movie	Troll	Troll	0.0	2022.0		101	Action,Adventure,Drama
tt27989067	movie	Lust Stories 2	Lust Stories 2	0.0	2023.0		132	Drama,Romance
tt27028399	movie	Murder Mubarak	Murder Mubarak	0.0	2024.0		140	Comedy,Horror,Mystery
tt1067774	movie	Monte Carlo	Monte Carlo	0.0	2011.0		109	Adventure,Comedy,Family
tt0120667	movie	Fantastic Four	Fantastic Four	0.0	2005.0		106	Action,Adventure,Fantasy
tt0133152	movie	Planet of the Apes	Planet of the Apes	0.0	2001.0		120	Action,Adventure,Sci-Fi
tt0370263	movie	Alien vs. Predator	AVP: Alien vs. Predator	0.0	2004.0		101	Action,Adventure,Horror
tt4779682	movie	The Meg	The Meg	0.0	2018.0		113	Action,Horror,Sci-Fi
tt6565702	movie	X-Men: Dark Phoenix	X-Men: Dark Phoenix	0.0	2019.0		113	Action,Adventure,Sci-Fi
tt1046173	movie	G.I. Joe: The Rise of Cobra	G.I. Joe: The Rise of Cobra	0.0	2009.0		118	Action,Adventure,Sci-Fi
tt1284575	movie	Bad Teacher	Bad Teacher	0.0	2011.0		92	Comedy,Romance
tt1646987	movie	Wrath of the Titans	Wrath of the Titans	0.0	2012.0		99	Action,Adventure,Fantasy
tt1583421	movie	G.I. Joe: Retaliation	G.I. Joe: Retaliation	0.0	2013.0		110	Action,Adventure,Sci-Fi
tt1217613	movie	Battle Los Angeles	Battle: Los Angeles	0.0	2011.0		116	Action,Adventure,Sci-Fi
tt0134084	movie	Scream 3	Scream 3	0.0	2000.0		116	Horror,Mystery
tt14513804	movie	Captain America: Brave New World	Captain America: Brave New World	0.0	2025.0		118	Action,Adventure,Sci-Fi
tt2024432	movie	Identity Thief	Identity Thief	0.0	2013.0		111	Comedy,Crime,Drama
tt1034032	movie	Gamer	Gamer	0.0	2009.0		95	Action,Sci-Fi,Thriller
tt3410834	movie	Allegiant	Allegiant	0.0	2016.0		120	Action,Adventure,Fantasy
tt5433140	movie	Fast X	Fast X	0.0	2023.0		141	Action,Adventure,Crime
tt1298649	movie	The Watch	The Watch	0.0	2012.0		102	Comedy,Sci-Fi
tt4438848	movie	Neighbors 2: Sorority Rising	Neighbors 2: Sorority Rising	0.0	2016.0		92	Comedy
tt0329101	movie	Freddy vs. Jason	Freddy vs. Jason	0.0	2003.0		97	Action,Horror
tt1000774	movie	Sex and the City	Sex and the City	0.0	2008.0		145	Comedy,Drama,Romance
tt1854564	movie	Percy Jackson: Sea of Monsters	Percy Jackson: Sea of Monsters	0.0	2013.0		106	Adventure,Family,Fantasy
tt1025100	movie	Gemini Man	Gemini Man	0.0	2019.0		117	Action,Sci-Fi,Thriller
tt0117218	movie	The Nutty Professor	The Nutty Professor	0.0	1996.0		95	Comedy,Romance,Sci-Fi
tt0822847	movie	Priest	Priest	0.0	2011.0		87	Action,Fantasy,Horror
tt1602613	movie	Only God Forgives	Only God Forgives	0.0	2013.0		90	Action,Crime,Drama
tt3566834	movie	A Minecraft Movie	A Minecraft Movie	0.0	2025.0		101	Action,Adventure,Comedy
tt1397514	movie	Journey 2: The Mysterious Island	Journey 2: The Mysterious Island	0.0	2012.0		94	Action,Adventure,Comedy
tt1509767	movie	The Three Musketeers	The Three Musketeers	0.0	2011.0		110	Action,Adventure,Fantasy
tt0409182	movie	Poseidon	Poseidon	0.0	2006.0		98	Action,Adventure,Thriller
tt1536044	movie	Paranormal Activity 2	Paranormal Activity 2	0.0	2010.0		91	Horror,Mystery
tt0371606	movie	Chicken Little	Chicken Little	0.0	2005.0		81	Adventure,Animation,Comedy
tt0837563	movie	Pet Sematary	Pet Sematary	0.0	2019.0		100	Horror,Mystery,Thriller
tt2679042	movie	Hitman: Agent 47	Hitman: Agent 47	0.0	2015.0		96	Action,Adventure,Crime
tt3522806	movie	Mechanic: Resurrection	Mechanic: Resurrection	0.0	2016.0		98	Action,Adventure,Thriller
tt3348730	movie	Jigsaw	Jigsaw	0.0	2017.0		92	Horror,Mystery,Thriller
tt0383216	movie	The Pink Panther	The Pink Panther	0.0	2006.0		93	Adventure,Comedy,Crime
tt10539608	movie	The Midnight Sky	The Midnight Sky	0.0	2020.0		118	Adventure,Drama,Sci-Fi
tt0427229	movie	Failure to Launch	Failure to Launch	0.0	2006.0		97	Comedy,Romance
tt0455967	movie	John Tucker Must Die	John Tucker Must Die	0.0	2006.0		89	Comedy,Romance
tt1634106	movie	Bloodshot	Bloodshot	0.0	2020.0		109	Action,Adventure,Sci-Fi
tt0770752	movie	Fool's Gold	Fool's Gold	0.0	2008.0		112	Action,Adventure,Comedy
tt6111574	movie	The Woman in the Window	The Woman in the Window	0.0	2021.0		100	Crime,Drama,Mystery
tt0369436	movie	Four Christmases	Four Christmases	0.0	2008.0		88	Comedy,Drama,Romance
tt0116225	movie	Escape from L.A.	Escape from L.A.	0.0	1996.0		101	Action,Adventure,Sci-Fi
tt0205000	movie	Deuce Bigalow: Male Gigolo	Deuce Bigalow: Male Gigolo	0.0	1999.0		88	Comedy,Romance
tt3416828	movie	Ice Age: Collision Course	Ice Age: Collision Course	0.0	2016.0		94	Adventure,Animation,Comedy
tt0103786	movie	Beethoven	Beethoven	0.0	1992.0		87	Comedy,Drama,Family
tt0183523	movie	Mission to Mars	Mission to Mars	0.0	2000.0		114	Adventure,Sci-Fi,Thriller
tt15255288	movie	Murder Mystery 2	Murder Mystery 2	0.0	2023.0		90	Action,Adventure,Comedy
tt1586265	movie	What to Expect When You're Expecting	What to Expect When You're Expecting	0.0	2012.0		110	Comedy,Drama,Romance
tt5726086	movie	Insidious: The Last Key	Insidious: The Last Key	0.0	2018.0		103	Horror,Mystery,Thriller
tt0301470	movie	Jeepers Creepers 2	Jeepers Creepers 2	0.0	2003.0		104	Horror
tt3332064	movie	Pan	Pan	0.0	2015.0		111	Adventure,Comedy,Family
tt7043012	movie	Velvet Buzzsaw	Velvet Buzzsaw	0.0	2019.0		113	Horror,Mystery,Thriller
tt1742334	movie	Sabotage	Sabotage	0.0	2014.0		109	Action,Crime,Drama
tt0106701	movie	Dennis the Menace	Dennis the Menace	0.0	1993.0		94	Comedy,Family
tt13603966	movie	Heart of Stone	Heart of Stone	0.0	2023.0		122	Action,Crime,Thriller
tt9844522	movie	Escape Room: Tournament of Champions	Escape Room: Tournament of Champions	0.0	2021.0		88	Action,Adventure,Horror
tt1075417	movie	Race to Witch Mountain	Race to Witch Mountain	0.0	2009.0		98	Action,Adventure,Family
tt0817538	movie	Drillbit Taylor	Drillbit Taylor	0.0	2008.0		110	Action,Comedy,Crime
tt0092493	movie	Crocodile Dundee II	Crocodile Dundee II	0.0	1988.0		111	Action,Adventure,Comedy
tt0102070	movie	Hudson Hawk	Hudson Hawk	0.0	1991.0		100	Action,Adventure,Comedy
tt0265029	movie	America's Sweethearts	America's Sweethearts	0.0	2001.0		102	Comedy,Romance
tt0108147	movie	Sister Act 2: Back in the Habit	Sister Act 2: Back in the Habit	0.0	1993.0		107	Comedy,Family,Music
tt0199753	movie	Red Planet	Red Planet	0.0	2000.0		106	Action,Sci-Fi,Thriller
tt2076822	movie	Chaos Walking	Chaos Walking	0.0	2021.0		109	Action,Adventure,Drama
tt5500218	movie	Samaritan	Samaritan	0.0	2022.0		102	Action,Drama,Fantasy
tt26736843	movie	The Watchers	The Watchers	0.0	2024.0		102	Fantasy,Horror,Mystery
tt6791096	movie	I Feel Pretty	I Feel Pretty	0.0	2018.0		110	Comedy,Romance
tt8663516	movie	Child's Play	Child's Play	0.0	2019.0		90	Drama,Horror,Sci-Fi
tt0115857	movie	Chain Reaction	Chain Reaction	0.0	1996.0		107	Action,Drama,Sci-Fi
tt1414382	movie	You Again	You Again	0.0	2010.0		105	Comedy,Romance
tt1321509	movie	Death at a Funeral	Death at a Funeral	0.0	2010.0		92	Comedy,Drama
tt14123284	movie	Havoc	Havoc	0.0	2025.0		107	Action,Crime,Drama
tt18411490	movie	Tiger 3	Tiger 3	0.0	2023.0		155	Action,Adventure,Thriller
tt9203694	movie	Stowaway	Stowaway	0.0	2021.0		116	Adventure,Sci-Fi,Thriller
tt9150192	movie	A Working Man	A Working Man	0.0	2025.0		116	Action,Thriller
tt4769836	movie	The Do-Over	The Do-Over	0.0	2016.0		108	Action,Adventure,Comedy
tt1073105	movie	The Descent: Part 2	The Descent: Part 2	0.0	2009.0		94	Adventure,Horror,Thriller
tt1308729	movie	Bullet to the Head	Bullet to the Head	0.0	2012.0		92	Action,Crime,Thriller
tt1334512	movie	Arthur	Arthur	0.0	2011.0		110	Comedy,Romance
tt1320244	movie	The Last Exorcism	The Last Exorcism	0.0	2010.0		87	Horror,Mystery,Thriller
tt0457433	movie	Perfect Stranger	Perfect Stranger	0.0	2007.0		109	Crime,Mystery,Thriller
tt0103893	movie	Buffy the Vampire Slayer	Buffy the Vampire Slayer	0.0	1992.0		86	Action,Comedy,Fantasy
tt1691917	movie	Planes	Planes	0.0	2013.0		91	Adventure,Animation,Comedy
tt2109248	movie	Transformers: Age of Extinction	Transformers: Age of Extinction	0.0	2014.0		165	Action,Adventure,Comedy
tt10838180	movie	The Matrix Resurrections	The Matrix Resurrections	0.0	2021.0		148	Action,Sci-Fi
tt0486576	movie	Fantastic Four: Rise of the Silver Surfer	4: Rise of the Silver Surfer	0.0	2007.0		92	Action,Adventure,Fantasy
tt0286716	movie	Hulk	Hulk	0.0	2003.0		138	Action,Sci-Fi
tt1673434	movie	The Twilight Saga: Breaking Dawn - Part 2	The Twilight Saga: Breaking Dawn - Part 2	0.0	2012.0		115	Adventure,Drama,Fantasy
tt8041270	movie	Jurassic World: Dominion	Jurassic World: Dominion	0.0	2022.0		147	Action,Adventure,Sci-Fi
tt0960144	movie	You Don't Mess with the Zohan	You Don't Mess with the Zohan	0.0	2008.0		113	Action,Comedy
tt2094766	movie	Assassin's Creed	Assassin's Creed	0.0	2016.0		115	Action,Adventure,Sci-Fi
tt0160127	movie	Charlie's Angels	Charlie's Angels	0.0	2000.0		98	Action,Adventure,Comedy
tt0346491	movie	Alexander	Alexander	0.0	2004.0		175	Action,Biography,Drama
tt10028196	movie	Laal Singh Chaddha	Laal Singh Chaddha	0.0	2022.0		159	Comedy,Drama,Romance
tt2120120	movie	Pixels	Pixels	0.0	2015.0		105	Action,Comedy,Fantasy
tt0306047	movie	Scary Movie 3	Scary Movie 3	0.0	2003.0		84	Comedy
tt2283336	movie	Men in Black: International	Men in Black: International	0.0	2019.0		114	Action,Adventure,Comedy
tt1648190	movie	The Dark Tower	The Dark Tower	0.0	2017.0		95	Action,Adventure,Drama
tt2096672	movie	Dumb and Dumber To	Dumb and Dumber To	0.0	2014.0		109	Comedy
tt0790736	movie	R.I.P.D.	R.I.P.D.	0.0	2013.0		96	Action,Adventure,Comedy
tt1038919	movie	The Bounty Hunter	The Bounty Hunter	0.0	2010.0		110	Action,Comedy,Romance
tt14998742	movie	Rebel Moon - Part One: A Child of Fire	Rebel Moon - Part One: A Child of Fire	0.0	2023.0		133	Action,Adventure,Drama
tt2557478	movie	Pacific Rim: Uprising	Pacific Rim: Uprising	0.0	2018.0		111	Action,Adventure,Sci-Fi
tt0227538	movie	Spy Kids	Spy Kids	0.0	2001.0		88	Action,Adventure,Comedy
tt0113492	movie	Judge Dredd	Judge Dredd	0.0	1995.0		96	Action,Crime,Sci-Fi
tt1232200	movie	That's My Boy	That's My Boy	0.0	2012.0		116	Comedy,Drama
tt6277462	movie	Brahmastra Part One: Shiva	Brahmastra Part One: Shiva	0.0	2022.0		167	Action,Adventure,Fantasy
tt0288477	movie	Ghost Ship	Ghost Ship	0.0	2002.0		91	Horror,Mystery,Thriller
tt9663764	movie	Aquaman and the Lost Kingdom	Aquaman and the Lost Kingdom	0.0	2023.0		124	Action,Adventure,Fantasy
tt0163187	movie	Runaway Bride	Runaway Bride	0.0	1999.0		116	Comedy,Romance
tt0302640	movie	The Hot Chick	The Hot Chick	0.0	2002.0		104	Comedy,Fantasy
tt0395699	movie	The Pacifier	The Pacifier	0.0	2005.0		95	Action,Comedy,Drama
tt0245674	movie	Thir13en Ghosts	Thir13en Ghosts	0.0	2001.0		91	Fantasy,Horror
tt0452625	movie	Good Luck Chuck	Good Luck Chuck	0.0	2007.0		96	Comedy,Romance
tt0362478	movie	The Box	The Box	0.0	2009.0		115	Drama,Mystery,Thriller
tt2132285	movie	The Bling Ring	The Bling Ring	0.0	2013.0		90	Biography,Crime,Drama
tt15009428	movie	Argylle	Argylle	0.0	2024.0		139	Action,Comedy,Thriller
tt1667353	movie	Mirror Mirror	Mirror Mirror	0.0	2012.0		106	Adventure,Comedy,Drama
tt0852713	movie	The House Bunny	The House Bunny	0.0	2008.0		97	Comedy
tt1598822	movie	New Year's Eve	New Year's Eve	0.0	2011.0		118	Comedy,Romance
tt0119190	movie	George of the Jungle	George of the Jungle	0.0	1997.0		92	Action,Adventure,Comedy
tt0303816	movie	Cabin Fever	Cabin Fever	0.0	2002.0		93	Horror
tt0463034	movie	You, Me and Dupree	You, Me and Dupree	0.0	2006.0		110	Comedy,Romance
tt3713166	movie	Unfriended	Unfriended	0.0	2014.0		83	Horror,Mystery,Thriller
tt0120461	movie	Volcano	Volcano	0.0	1997.0		104	Action,Drama,Sci-Fi
tt2002718	movie	Machete Kills	Machete Kills	0.0	2013.0		107	Action,Comedy,Crime
tt1655460	movie	Wanderlust	Wanderlust	0.0	2012.0		98	Comedy,Romance
tt0113481	movie	Johnny Mnemonic	Johnny Mnemonic	0.0	1995.0		96	Action,Drama,Sci-Fi
tt0387877	movie	The Black Dahlia	The Black Dahlia	0.0	2006.0		121	Crime,Drama,Mystery
tt0243736	movie	40 Days and 40 Nights	40 Days and 40 Nights	0.0	2002.0		96	Comedy,Romance
tt0317303	movie	Daddy Day Care	Daddy Day Care	0.0	2003.0		92	Comedy,Family
tt0146336	movie	Urban Legend	Urban Legend	0.0	1998.0		99	Horror,Mystery,Thriller
tt6673612	movie	Dolittle	Dolittle	0.0	2020.0		101	Adventure,Comedy,Family
tt0377471	movie	Be Cool	Be Cool	0.0	2005.0		118	Comedy,Crime,Music
tt1366344	movie	The Sitter	The Sitter	0.0	2011.0		81	Comedy
